movieId,title,genres,tag
556,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),action,
557,Song of the Little Road (Pather Panchali) (1955),drama,india
558,"World of Apu, The (Apur Sansar) (1959)",drama,india
559,Mystery Science Theater 3000: The Movie (1996),comedy sci fi,spoof
560,Space Jam (1996),adventure animation children comedy fantasy sci fi,bugs bunny
561,Barbarella (1968),adventure comedy sci fi,
562,Some Folks Call It a Sling Blade (1993),drama thriller,
563,"Run of the Country, The (1995)",drama,
564,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",drama mystery romance sci fi thriller,
565,It's My Party (1996),drama,
566,Operation Dumbo Drop (1995),action adventure comedy war,
567,Mrs. Winterbourne (1996),comedy romance,
568,Solo (1996),action sci fi thriller,
569,"Substitute, The (1996)",action crime drama,
570,True Crime (1996),mystery thriller,
571,Feeling Minnesota (1996),drama romance,
572,Delta of Venus (1995),drama,
573,Angus (1995),comedy,
574,Boys (1996),drama,
575,"Quest, The (1996)",action adventure,
576,Sunset Park (1996),drama,
577,Mulholland Falls (1996),crime drama thriller,bad
578,"Truth About Cats & Dogs, The (1996)",comedy romance,veterinarian
579,Oliver & Company (1988),adventure animation children comedy musical,
580,Celtic Pride (1996),comedy,
581,Flipper (1996),adventure children,
582,Dead Man (1995),drama mystery western,
583,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",drama romance,
584,"Visitors, The (Visiteurs, Les) (1993)",comedy fantasy sci fi,
585,Multiplicity (1996),comedy,
586,Wallace & Gromit: The Best of Aardman Animation (1996),adventure animation comedy,aardman
587,"Haunted World of Edward D. Wood Jr., The (1996)",documentary,
588,"Craft, The (1996)",drama fantasy horror thriller,
589,"Great White Hype, The (1996)",comedy,
590,Last Dance (1996),drama,
591,Cold Comfort Farm (1995),comedy,netflix queue
592,Heaven's Prisoners (1996),crime thriller,
593,"Rock, The (1996)",action adventure thriller,alcatraz michael bay terrorism
594,Cemetery Man (Dellamorte Dellamore) (1994),horror,
595,Twister (1996),action adventure romance thriller,disaster
596,Barb Wire (1996),action sci fi,
597,Ghost in the Shell (Kôkaku kidôtai) (1995),animation sci fi,
598,Thinner (1996),horror thriller,
599,Spy Hard (1996),comedy,
600,Wallace & Gromit: A Close Shave (1995),animation children comedy,aardman
601,"Stupids, The (1996)",comedy,
602,"Arrival, The (1996)",action sci fi thriller,aliens
603,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),comedy war,dark comedy atomic bomb black satire purity essence slim pickens quirky
604,Ashes of Time (Dung che sai duk) (1994),drama,
605,Maya Lin: A Strong Clear Vision (1994),documentary,
606,Stalingrad (1993),drama war,
607,"Phantom, The (1996)",action adventure,
608,Striptease (1996),comedy crime,
609,Heavy (1995),drama romance,
610,Jack (1996),comedy drama,
611,I Shot Andy Warhol (1996),drama,
612,Touki Bouki (1973),drama,
613,Spirits of the Dead (1968),horror mystery,
614,Trainspotting (1996),comedy crime drama,based book dark comedy narrated drug abuse
615,'Til There Was You (1997),drama romance,
616,Independence Day (a.k.a. ID4) (1996),action adventure sci fi thriller,aliens
617,Stealing Beauty (1996),drama,
618,"Fan, The (1996)",drama thriller,
619,"Hunchback of Notre Dame, The (1996)",animation children drama musical romance,
620,"Cable Guy, The (1996)",comedy thriller,
621,Kingpin (1996),comedy,
622,Eraser (1996),action drama thriller,
623,"Nutty Professor, The (1996)",comedy fantasy romance sci fi,
624,"Unforgettable Summer, An (Un été inoubliable) (1994)",drama,
625,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",documentary,
626,Somebody to Love (1994),drama,
627,Daylight (1996),action adventure drama thriller,
628,"Frighteners, The (1996)",comedy horror thriller,
629,Lone Star (1996),drama mystery western,netflix queue
630,Harriet the Spy (1996),children comedy,
631,Phenomenon (1996),drama romance,
632,Walking and Talking (1996),comedy drama romance,
633,She's the One (1996),comedy romance,
634,"Time to Kill, A (1996)",drama thriller,john grisham
635,American Buffalo (1996),crime drama,
636,Alaska (1996),adventure children,
637,Fled (1996),action adventure,
638,Kazaam (1996),children comedy fantasy,
639,Larger Than Life (1996),comedy,
640,"Very Brady Sequel, A (1996)",comedy,based tv show
641,"Collector, The (La collectionneuse) (1967)",drama,
642,Kaspar Hauser (1993),drama mystery,
643,"Adventures of Pinocchio, The (1996)",adventure children,
644,Joe's Apartment (1996),comedy fantasy musical,
645,"First Wives Club, The (1996)",comedy,adultery
646,Ransom (1996),crime thriller,kidnapping give back son melodramatic kind dumb mel gibson
647,High School High (1996),comedy,
648,Foxfire (1996),drama,
649,Chain Reaction (1996),action adventure thriller,seen cinema
650,Matilda (1996),children comedy fantasy,
651,Emma (1996),comedy drama romance,jane austen
652,"Crow: City of Angels, The (1996)",action thriller,
653,House Arrest (1996),children comedy,
654,"Eyes Without a Face (Yeux sans visage, Les) (1959)",horror,
655,Tales from the Crypt Presents: Bordello of Blood (1996),comedy horror,
656,"Spitfire Grill, The (1996)",drama,
657,Escape from L.A. (1996),action adventure sci fi thriller,
658,Basquiat (1996),drama,
659,Tin Cup (1996),comedy drama romance,golf
660,"Godfather, The (1972)",crime drama,mafia
661,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),action comedy crime thriller,
662,Bound (1996),crime drama romance thriller,
663,Carpool (1996),comedy crime,
664,Kansas City (1996),crime drama musical thriller,
665,Gone Fishin' (1997),comedy,
666,Nothing to Lose (1994),action crime drama,
667,Supercop 2 (Project S) (Chao ji ji hua) (1993),action comedy crime thriller,
668,"Relic, The (1997)",horror thriller,
669,"Island of Dr. Moreau, The (1996)",sci fi thriller,
670,First Kid (1996),children comedy,
671,"Trigger Effect, The (1996)",drama thriller,
672,Bogus (1996),children drama fantasy,
673,Bulletproof (1996),action comedy crime,
674,Land Before Time III: The Time of the Great Giving (1995),adventure animation children musical,
675,1-900 (06) (1994),drama romance,
676,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),horror thriller,
677,Twelfth Night (1996),comedy drama romance,shakespeare
678,Mother Night (1996),drama,
679,Wild Reeds (Les roseaux sauvages) (1994),drama,
680,For Whom the Bell Tolls (1943),adventure drama romance war,
681,"Philadelphia Story, The (1940)",comedy drama romance,divorce
682,Singin' in the Rain (1952),comedy musical romance,movie business
683,"American in Paris, An (1951)",musical romance,france
684,Funny Face (1957),comedy musical,
685,Breakfast at Tiffany's (1961),drama romance,capote
686,Vertigo (1958),drama mystery romance thriller,falling alfred hitchcock atmospheric imdb top 250 james stewart
687,Rear Window (1954),mystery thriller,voyeurism imdb top 250 james stewart mystery photographer photography
688,It Happened One Night (1934),comedy romance,screwball
689,Gaslight (1944),drama thriller,brooch
690,"Gay Divorcee, The (1934)",comedy musical romance,divorce
691,North by Northwest (1959),action adventure mystery romance thriller,mount rushmore alfred hitchcock imdb top 250
692,"Apartment, The (1960)",comedy drama romance,adultery
693,Some Like It Hot (1959),comedy crime,men drag
694,Charade (1963),comedy crime mystery romance thriller,heist
695,Casablanca (1942),drama romance,start beautiful friendship
696,"Maltese Falcon, The (1941)",film noir mystery,statue
697,My Fair Lady (1964),comedy drama musical romance,george bernard shaw
698,Sabrina (1954),comedy romance,rich guy   poor girl
699,Roman Holiday (1953),comedy drama romance,italy royalty
700,"Little Princess, The (1939)",children drama,
701,Meet Me in St. Louis (1944),musical,1900s
702,"Wizard of Oz, The (1939)",adventure children fantasy musical,dorothy toto
703,Gone with the Wind (1939),drama romance war,civil war
704,My Favorite Year (1982),comedy,television
705,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),drama film noir romance,movies eerie movie business
706,Citizen Kane (1941),drama mystery,rosebud
707,2001: A Space Odyssey (1968),adventure drama sci fi,hal space aliens apes arthur c clarke artificial intelligence atmospheric cinematography classic computer confusing ending cult film dull future futuristic imdb top 250 masterpiece meditative music mystery oscar best effects   visual effects overrated philosophical relaxing revolutionary robots sci fi setting space space ship slow paced soundtrack travel spacecraft stanley kubrick superb surreal technology tedious visually appealing
708,All About Eve (1950),drama,hollywood
709,"Women, The (1939)",comedy,divorce
710,Rebecca (1940),drama mystery romance thriller,mrs dewinter
711,Foreign Correspondent (1940),drama film noir mystery thriller,europe journalism war
712,Notorious (1946),film noir romance thriller,assassination
713,Spellbound (1945),mystery romance thriller,amnesia
714,"Affair to Remember, An (1957)",drama romance,
715,To Catch a Thief (1955),crime mystery romance thriller,
716,Father of the Bride (1950),comedy,wedding
717,"Band Wagon, The (1953)",comedy musical,
718,Ninotchka (1939),comedy romance,cold war russia
719,Love in the Afternoon (1957),comedy romance,
720,Gigi (1958),musical,prostitution
721,"Adventures of Robin Hood, The (1938)",action adventure romance,swashbuckler
722,"Mark of Zorro, The (1940)",adventure,swashbuckler
723,Laura (1944),crime film noir mystery,
724,"Ghost and Mrs. Muir, The (1947)",drama fantasy romance,ghosts
725,Lost Horizon (1937),drama,shangri la
726,Top Hat (1935),comedy musical romance,astaire rogers
727,To Be or Not to Be (1942),comedy drama war,
728,My Man Godfrey (1936),comedy romance,butler homeless screwball
729,Giant (1956),drama romance western,oil
730,East of Eden (1955),drama,
731,"Thin Man, The (1934)",comedy crime,nick nora charles
732,His Girl Friday (1940),comedy romance,screwball
733,Around the World in 80 Days (1956),adventure comedy,race
734,It's a Wonderful Life (1946),children drama fantasy romance,christmas
735,Mr. Smith Goes to Washington (1939),drama,politics
736,Bringing Up Baby (1938),comedy romance,leopard screwball
737,Penny Serenade (1941),drama romance,adoption
738,Of Human Bondage (1934),drama,
739,Little Lord Fauntleroy (1936),drama,
740,"Inspector General, The (1949)",musical,
741,"39 Steps, The (1935)",drama mystery thriller,fugitive
742,Night of the Living Dead (1968),horror sci fi thriller,zombies
743,"African Queen, The (1951)",adventure comedy romance war,missionary
744,Beat the Devil (1953),adventure comedy crime drama romance,crime
745,Cat on a Hot Tin Roof (1958),drama,tennessee williams
746,Meet John Doe (1941),comedy drama,journalism
747,"Farewell to Arms, A (1932)",romance war,hemingway
748,Nothing Personal (1995),drama war,
749,Dangerous Ground (1997),drama,
750,Picnic (1955),drama,
751,"Pompatus of Love, The (1996)",comedy drama,
752,Fly Away Home (1996),adventure children,animal movie
753,Bliss (1997),drama romance,
754,Grace of My Heart (1996),comedy drama,
755,Maximum Risk (1996),action adventure thriller,
756,Michael Collins (1996),drama,ireland
757,Infinity (1996),drama,
758,Big Night (1996),comedy drama,food
759,Last Man Standing (1996),action crime drama thriller,
760,Set It Off (1996),action crime,
761,2 Days in the Valley (1996),crime film noir,
762,Extreme Measures (1996),drama thriller,
763,"Glimmer Man, The (1996)",action thriller,
764,D3: The Mighty Ducks (1996),children comedy,
765,"Chamber, The (1996)",drama,death penalty john grisham
766,"Apple Dumpling Gang, The (1975)",children comedy western,
767,"Davy Crockett, King of the Wild Frontier (1955)",adventure western,
768,Escape to Witch Mountain (1975),adventure children fantasy,
769,"Love Bug, The (1969)",children comedy,disney race
770,Herbie Rides Again (1974),children comedy fantasy romance,
771,Old Yeller (1957),children drama,
772,"Parent Trap, The (1961)",children comedy romance,twins
773,Pollyanna (1960),children comedy drama,
774,Homeward Bound: The Incredible Journey (1993),adventure children drama,
775,"Shaggy Dog, The (1959)",children comedy,
776,Swiss Family Robinson (1960),adventure children,
777,That Darn Cat! (1965),children comedy mystery,
778,"20,000 Leagues Under the Sea (1954)",adventure drama sci fi,
779,Cool Runnings (1993),comedy,
780,Angels in the Outfield (1994),children comedy,
781,Cinderella (1950),animation children fantasy musical romance,disney
782,Winnie the Pooh and the Blustery Day (1968),animation children musical,
783,"Three Caballeros, The (1945)",animation children musical,
784,"Sword in the Stone, The (1963)",animation children fantasy musical,disney king arthur
785,Robin Hood: Prince of Thieves (1991),adventure drama,
786,Mary Poppins (1964),children comedy fantasy musical,disney nanny
787,Dumbo (1941),animation children drama musical,disney
788,Pete's Dragon (1977),adventure animation children musical,disney
789,Bedknobs and Broomsticks (1971),adventure children musical,
790,Alice in Wonderland (1951),adventure animation children fantasy musical,disney
791,"Fox and the Hound, The (1981)",animation children drama,disney
792,Freeway (1996),comedy crime drama thriller,
